,descretePN,Word,PN
11031,0.0,票数,0.0
11032,1.0,表敬,0.11893800000000002
11033,1.0,表現能力,0.3
11034,1.0,表現力,0.3
11035,-1.0,表示方法,-0.3
11036,1.0,表彰,0.9921639999999999
11037,1.0,表情,0.59104
11038,1.0,表徳,0.9878629999999999
11039,0.0,表面張力,0.0
11040,0.0,表裏,0.0
11041,0.0,評,0.0
11042,0.0,評価,0.0
11043,0.0,評価方法,0.0
11044,1.0,評点,0.43111499999999997
11045,1.0,評判,0.99087
11046,-1.0,病,-0.9970120000000001
11047,-1.0,病い,-0.3
11048,0.0,病み付き,0.0
11049,-1.0,病院,-0.615062
11050,0.0,病院内,0.0
11051,-1.0,病臥,-0.987108
11052,-1.0,病害虫,-0.3
11053,-1.0,病気,-0.9999979999999999
11054,-1.0,病気そのもの,-0.3
11055,-1.0,病気欠席,-0.3
11056,-1.0,病気等,-0.3
11057,-1.0,病菌,-0.9911270000000001
11058,-1.0,病苦,-0.968569
11059,-1.0,病欠,-0.3
11060,-1.0,病原菌,-0.677524
11061,0.0,病原性,0.0
11062,-1.0,病原体,-0.34418499999999996
11063,-1.0,病妻,-0.3
11064,-1.0,病児,-0.3
11065,0.0,病室,0.0
11066,-1.0,病者,-0.189807
11067,-1.0,病弱,-0.994007
11068,-1.0,病床,-0.754275
11069,-1.0,病状,-0.7071149999999999
11070,-1.0,病身,-0.994883
11071,-1.0,病人,-0.606159
11072,-1.0,病巣,-0.977534
11073,0.0,病態,0.0
11074,-1.0,病夫,-0.3
11075,-1.0,病婦,-0.3
11076,-1.0,病癖,-0.9740700000000001
11077,-1.0,病変,-0.9771190000000001
11078,-1.0,病魔,-0.9940969999999999
11079,-1.0,病理,-0.199575
11080,1.0,品,0.385521
11081,1.0,品位,0.118978
11082,1.0,品格,0.386094
11083,1.0,品質,0.350269
11084,0.0,品種,0.0
11085,1.0,品性,0.0897993
11086,-1.0,品切れ,-0.3
11087,-1.0,品薄,-0.22289299999999998
11088,-1.0,品不足,-0.3
11089,0.0,品柄,0.0
11090,0.0,品目,0.0
11091,-1.0,瀕死,-0.993717
11092,-1.0,貧,-0.992985
11093,-1.0,貧しさ,-0.3
11094,-1.0,貧窮,-0.9930209999999999
11095,-1.0,貧苦,-0.9936790000000001
11096,-1.0,貧血,-0.741978
11097,-1.0,貧困,-0.986526
11098,-1.0,貧者,-0.9921840000000001
11099,-1.0,貧弱,-0.998381
11100,-1.0,貧打,-0.3
11101,0.0,貧富,0.0
11102,-1.0,貧乏,-0.8727469999999999
11103,-1.0,貧乏くじ,-0.3
11104,-1.0,貧乏神,-0.27999
11105,-1.0,貧乏性,-0.283871
11106,-1.0,貧乏生活,-0.3
11107,-1.0,貧賤,-0.18437699999999999
11108,-1.0,頻尿,-0.3
11109,0.0,敏感,0.0
11110,0.0,敏感肌,0.0
11111,1.0,敏捷,0.9891909999999999
11112,1.0,敏捷性,0.3
11113,1.0,敏速,0.9936780000000001
11114,1.0,敏腕,0.282382
11115,-1.0,不安,-0.8296190000000001
11116,-1.0,不安感,-0.3
11117,-1.0,不安定,-0.687503
11118,-1.0,不安定さ,-0.3
11119,-1.0,不案内,-0.329613
11120,-1.0,不一致,-0.3
11121,-1.0,不運,-0.995763
11122,-1.0,不可,-0.13203900000000002
11123,1.0,不可欠,0.00199801
11124,-1.0,不可能,-0.22678099999999998
11125,-1.0,不快,-0.9275110000000001
11126,-1.0,不快さ,-0.3
11127,-1.0,不快感,-0.3
11128,0.0,不拡大,0.0
11129,-1.0,不確か,-0.3
11130,-1.0,不確かさ,-0.3
11131,-1.0,不確実,-0.3
11132,-1.0,不確定,-0.00270841
11133,-1.0,不確定要素,-0.3
11134,-1.0,不覚,-0.058765599999999994
11135,-1.0,不完全,-0.994542
11136,-1.0,不完全燃焼,-0.3
11137,-1.0,不感症,-0.28620300000000004
11138,-1.0,不慣れ,-0.5760609999999999
11139,-1.0,不器用,-0.3
11140,-1.0,不器量,-0.519634
11141,-1.0,不機嫌,-0.9945709999999999
11142,-1.0,不気味,-0.3
11143,-1.0,不気味さ,-0.3
11144,-1.0,不規則,-0.400633
11145,-1.0,不規律,-0.3
11146,-1.0,不軌,-0.659003
11147,-1.0,不義,-0.623913
11148,-1.0,不義理,-0.985826
11149,-1.0,不吉,-0.998547
11150,-1.0,不急,-0.140246
11151,-1.0,不漁,-0.3
11152,-1.0,不協和音,-0.208038
11153,-1.0,不況,-0.9910469999999999
11154,-1.0,不興,-0.0861082
11155,-1.0,不均衡,-0.3
11156,-1.0,不倶戴天,-0.284934
11157,-1.0,不倶戴天の敵,-0.3
11158,-1.0,不具合,-0.3
11159,-1.0,不遇,-0.978036
11160,1.0,不屈,0.201604
11161,-1.0,不敬,-0.417509
11162,-1.0,不景気,-0.9914860000000001
11163,-1.0,不経済,-0.7385149999999999
11164,-1.0,不潔,-0.599747
11165,-1.0,不健康,-0.3
11166,-1.0,不健全,-0.00856171
11167,-1.0,不公平,-0.9864
11168,-1.0,不公平感,-0.3
11169,-1.0,不向き,-0.988137
11170,-1.0,不幸,-0.994936
11171,-1.0,不幸せ,-0.9927469999999999
11172,1.0,不幸中の幸い,0.3
11173,-1.0,不行き届き,-0.3
11174,-1.0,不行状,-0.3
11175,-1.0,不行跡,-0.988758
11176,-1.0,不合格,-0.3
11177,-1.0,不合理,-0.492771
11178,-1.0,不細工,-0.9877239999999999
11179,-1.0,不在,-0.147365
11180,-1.0,不作,-0.991401
11181,-1.0,不参,-0.12746400000000002
11182,-1.0,不参加,-0.3
11183,-1.0,不賛成,-0.3
11184,-1.0,不始末,-0.327257
11185,0.0,不思議さ,0.0
11186,1.0,不死,0.9747620000000001
11187,1.0,不死身,0.195404
11188,0.0,不時着,0.0
11189,-1.0,不治の病,-0.3
11190,-1.0,不自然,-0.5463359999999999
11191,-1.0,不自然さ,-0.3
11192,-1.0,不自由,-0.502937
11193,-1.0,不自由さ,-0.3
11194,-1.0,不実,-0.0823663
11195,-1.0,不手際,-0.9720840000000001
11196,-1.0,不十分,-0.3
11197,-1.0,不十分さ,-0.3
11198,-1.0,不祝儀,-0.990807
11199,-1.0,不出来,-0.98521
11200,-1.0,不純,-0.181256
11201,-1.0,不順,-0.982276
11202,-1.0,不所存,-0.9880959999999999
11203,-1.0,不祥,-0.9913870000000001
11204,-1.0,不祥事,-0.0008502000000000001
11205,-1.0,不条理,-0.275057
11206,-1.0,不浄,-0.526328
11207,-1.0,不信,-0.0120001
11208,-1.0,不信感,-0.3
11209,-1.0,不信任,-0.08782910000000001
11210,-1.0,不審,-0.620243
11211,-1.0,不審者,-0.3
11212,-1.0,不心得,-0.375078
11213,-1.0,不振,-0.508311
11214,-1.0,不親切,-0.991492
11215,-1.0,不身持ち,-0.9902489999999999
11216,-1.0,不人気,-0.3
11217,-1.0,不人情,-0.572546
11218,0.0,不随,0.0
11219,0.0,不随意運動,0.0
11220,-1.0,不成功,-0.3
11221,-1.0,不整合,-0.3
11222,-1.0,不整脈,-0.3
11223,-1.0,不正,-0.99802
11224,-1.0,不正アクセス,-0.3
11225,-1.0,不正確,-0.287046
11226,-1.0,不正行為,-0.3
11227,-1.0,不正使用,-0.3
11228,-1.0,不正利用,-0.3
11229,-1.0,不精,-0.3
11230,-1.0,不精・無精,-0.3
11231,-1.0,不摂生,-0.28742
11232,1.0,不戦勝,0.156568
11233,-1.0,不全,-0.989656
11234,0.0,不測,0.0
11235,-1.0,不足,-0.995923
11236,-1.0,不足分,-0.3
11237,-1.0,不仲,-0.9931620000000001
11238,-1.0,不注意,-0.66072
11239,-1.0,不調,-0.3
11240,-1.0,不調法,-0.3
11241,-1.0,不調法・無調法,-0.3
11242,-1.0,不釣り合い,-0.3
11243,-1.0,不貞,-0.285998
11244,0.0,不定芽,0.0
11245,-1.0,不定愁訴,-0.9795159999999999
11246,-1.0,不敵,-0.148008
11247,-1.0,不適格,-0.3
11248,-1.0,不適任,-0.9755159999999999
11249,-1.0,不渡り,-0.3
11250,0.0,不登校,0.0
11251,-1.0,不都合,-0.995664
11252,-1.0,不当,-0.3
11253,-1.0,不当労働行為,-0.3
11254,-1.0,不透明さ,-0.3
11255,1.0,不動,0.058824800000000003
11256,-1.0,不同沈下,-0.3
11257,-1.0,不道徳,-0.991632
11258,-1.0,不得意,-0.3
11259,-1.0,不得手,-0.3
11260,-1.0,不徳,-0.9904209999999999
11261,-1.0,不徳義,-0.9885120000000001
11262,-1.0,不届き,-0.9917100000000001
11263,-1.0,不妊,-0.144967
11264,-1.0,不妊症,-0.3
11265,-1.0,不熱心,-0.3
11266,0.0,不燃性,0.0
11267,-1.0,不能,-0.363361
11268,1.0,不敗,0.43573199999999995
11269,-1.0,不備,-0.567638
11270,-1.0,不美人,-0.3
11271,-1.0,不必要,-0.289052
11272,-1.0,不評,-0.993625
11273,-1.0,不評判,-0.988359
11274,-1.0,不品行,-0.9883549999999999
11275,-1.0,不風流,-0.9820180000000001
11276,-1.0,不服,-0.547571
11277,0.0,不文,0.0
11278,-1.0,不平,-0.998534
11279,-1.0,不平等,-0.012622399999999999
11280,-1.0,不平不満,-0.3
11281,1.0,不偏,0.165851
11282,-1.0,不便,-0.40527199999999997
11283,-1.0,不便さ,-0.3
11284,-1.0,不勉強,-0.3
11285,-1.0,不法,-0.9892059999999999
11286,-1.0,不法行為,-0.3
11287,-1.0,不法行為責任,-0.3
11288,-1.0,不法侵入,-0.3
11289,-1.0,不法滞在,-0.3
11290,-1.0,不法投棄,-0.3
11291,-1.0,不満,-0.9934280000000001
11292,-1.0,不満足,-0.396579
11293,-1.0,不満点,-0.3
11294,-1.0,不味,-0.583747
11295,-1.0,不眠,-0.057133
11296,-1.0,不眠症,-0.3
11297,-1.0,不名誉,-0.9952120000000001
11298,0.0,不明,0.0
11299,-1.0,不明確,-0.3
11300,-1.0,不明点,-0.3
11301,-1.0,不毛,-0.984504
11302,-1.0,不愉快,-0.8347969999999999
11303,0.0,不溶性,0.0
11304,-1.0,不用,-0.541941
11305,-1.0,不用意,-0.5468189999999999
11306,-1.0,不要,-0.5111220000000001
11307,-1.0,不利,-0.9945200000000001
11308,-1.0,不利益,-0.3
11309,-1.0,不良,-0.997174
11310,-1.0,不良債権,-0.3
11311,-1.0,不良債権処理,-0.3
11312,-1.0,不良在庫,-0.3
11313,-1.0,不倫,-0.297149
11314,1.0,不老,0.0614573
11315,1.0,不老長寿,0.3
11316,1.0,不老不死,0.3
11317,-1.0,不和,-0.9946860000000001
11318,-1.0,不埒,-0.991238
11319,-1.0,不愍,-0.3
11320,-1.0,不憫,-0.73069
11321,-1.0,不憫・不愍,-0.3
11322,-1.0,不逞,-0.114052
11323,-1.0,付かぬ事,-0.11089600000000001
11324,0.0,付き,0.0
11325,1.0,付き合い,0.263285
11326,-1.0,付け,-0.3
11327,-1.0,付け景気,-0.952442
11328,0.0,付加,0.0
11329,0.0,付加・附加,0.0
11330,0.0,付近,0.0
11331,-1.0,夫婦げんか,-0.3
11332,-1.0,夫婦喧嘩,-0.3
11333,-1.0,婦女暴行,-0.3
11334,-1.0,婦人病,-0.983718
11335,1.0,婦徳,0.000205878
11336,1.0,富,0.10569400000000001
11337,1.0,富強,0.0829826
11338,1.0,富国,0.00814575
11339,1.0,富国強兵,0.191119
11340,1.0,富力,0.025375
11341,0.0,布教,0.0
11342,1.0,布施,0.36549
11343,0.0,布陣,0.0
11344,-1.0,怖さ,-0.3
11345,-1.0,怖気,-0.995967
11346,0.0,扶助,0.0
11347,0.0,扶養義務,0.0
11348,0.0,敷居,0.0
11349,0.0,斧正,0.0
11350,1.0,普及,0.2506
11351,0.0,普及拡大,0.0
11352,0.0,普及促進,0.0
11353,0.0,普通,0.0
11354,1.0,普遍性,0.3
11355,0.0,浮かぶ瀬,0.0
11356,0.0,浮き,0.0
11357,-1.0,浮き名,-0.3
11358,-1.0,浮気,-0.48933699999999997
11359,-1.0,浮腫,-0.606824
11360,0.0,浮力,0.0
11361,0.0,父親,0.0
11362,0.0,父母,0.0
11363,-1.0,腐臭,-0.193113
11364,-1.0,腐食,-0.724633
11365,-1.0,腐敗,-0.47338199999999997
11366,-1.0,負,-0.722867
11367,-1.0,負け,-0.3
11368,1.0,負けじ魂,0.022998400000000002
11369,1.0,負けん気,0.0707033
11370,-1.0,負け越し,-0.3
11371,-1.0,負け犬,-0.5491
11372,-1.0,負け戦,-0.3
11373,-1.0,負圧,-0.3
11374,-1.0,負荷,-0.458958
11375,-1.0,負債,-0.493832
11376,-1.0,負傷,-0.626962
11377,-1.0,負傷者,-0.3
11378,-1.0,負担,-0.802087
11379,0.0,負担軽減,0.0
11380,-1.0,負担増,-0.3
11381,0.0,附加,0.0
11382,1.0,武,0.28602
11383,1.0,武運,0.124944
11384,0.0,武士道,0.0
11385,0.0,武神,0.0
11386,0.0,武蔵,0.0
11387,0.0,武道,0.0
11388,1.0,武名,0.9733200000000001
11389,1.0,武勇,0.987261
11390,1.0,武勇伝,0.3
11391,1.0,武力,0.13171
11392,0.0,部員数,0.0
11393,-1.0,部外者,-0.3
11394,1.0,部材,0.3
11395,-1.0,部品,-0.540115
11396,-1.0,部落差別,-0.3
11397,0.0,封,0.0
11398,0.0,封鎖,0.0
11399,1.0,封殺,0.158221
11400,0.0,風雨,0.0
11401,1.0,風雲児,0.39079
11402,1.0,風格,0.328727
11403,0.0,風景,0.0
11404,1.0,風光明媚,0.3
11405,1.0,風合い,0.3
11406,-1.0,風災,-0.188904
11407,-1.0,風邪,-0.990238
11408,-1.0,風邪引き,-0.3
11409,-1.0,風邪気,-0.3
11410,-1.0,風邪気味,-0.3
11411,-1.0,風邪声,-0.6424270000000001
11412,-1.0,風樹の嘆,-0.3
11413,1.0,風情,0.025784300000000003
11414,-1.0,風疹,-0.470185
11415,0.0,風神,0.0
11416,-1.0,風水害,-0.3
11417,0.0,風雪,0.0
11418,-1.0,風潮,-0.523472
11419,1.0,風評,0.54196
11420,-1.0,風評被害,-0.3
11421,0.0,風変わり,0.0
11422,1.0,風味,0.967643
11423,1.0,風流,0.293131
11424,1.0,風流韻事,0.00224726
11425,0.0,風呂場,0.0
11426,0.0,伏字,0.0
11427,-1.0,副作用,-0.402549
11428,0.0,副収入,0.0
11429,1.0,副賞,0.981649
11430,0.0,副反応,0.0
11431,-1.0,副鼻腔炎,-0.3
11432,1.0,復活,0.03767619999999999
11433,0.0,復刊,0.0
11434,1.0,復帰,0.257396
11435,0.0,復興,0.0
11436,1.0,復権,0.333443
11437,0.0,復元,0.0
11438,1.0,復原力,0.3
11439,0.0,復刻,0.0
11440,1.0,復習,0.0999543
11441,1.0,復調,0.676426
11442,-1.0,服役,-0.5084310000000001
11443,1.0,福,0.709212
11444,1.0,福の神,0.141761
11445,1.0,福運,0.9895790000000001
11446,0.0,福音,0.0
11447,1.0,福祉,0.995217
11448,1.0,福祉サービス,0.3
11449,0.0,福沢諭吉,0.0
11450,1.0,福徳,0.0795559
11451,0.0,福利,0.0
11452,0.0,腹具合,0.0
11453,0.0,腹式呼吸,0.0
11454,-1.0,腹水,-0.47551099999999996
11455,0.0,腹積もり,0.0
11456,-1.0,腹痛,-0.5826100000000001
11457,-1.0,腹膜炎,-0.3
11458,-1.0,腹立たしさ,-0.3
11459,0.0,複雑,0.0
11460,-1.0,複雑性,-0.3
11461,-1.0,複雑多岐,-0.3
11462,1.0,複製権,0.3
11463,-1.0,覆面,-0.375996
11464,0.0,淵,0.0
11465,0.0,仏,0.0
11466,0.0,仏さま,0.0
11467,1.0,仏心,0.166407
11468,0.0,仏道,0.0
11469,-1.0,仏罰,-0.991009
11470,0.0,仏法,0.0
11471,0.0,仏滅,0.0
11472,0.0,仏様,0.0
11473,0.0,物,0.0
11474,-1.0,物おじ,-0.3
11475,0.0,物の哀れ,0.0
11476,-1.0,物もらい,-0.3
11477,-1.0,物忌,-0.987661
11478,0.0,物件費,0.0
11479,0.0,物言い,0.0
11480,-1.0,物故,-0.988115
11481,0.0,物思い,0.0
11482,0.0,物資,0.0
11483,0.0,物質,0.0
11484,-1.0,物寂しさ,-0.3
11485,-1.0,物取り,-0.995101
11486,1.0,物柔らか,0.3
11487,0.0,物色,0.0
11488,1.0,物静か,0.3
11489,-1.0,物騒,-0.9864149999999999
11490,-1.0,物足りなさ,-0.3
11491,-1.0,物知らず,-0.3
11492,-1.0,物悲しさ,-0.3
11493,-1.0,物忘れ,-0.42415
11494,-1.0,物憂さ,-0.3
11495,0.0,物欲,0.0
11496,0.0,物理的,0.0
11497,0.0,物力,0.0
11498,1.0,分け前,0.511202
11499,0.0,分煙,0.0
11500,0.0,分化,0.0
11501,0.0,分外,0.0
11502,0.0,分散投資,0.0
11503,0.0,分数,0.0
11504,0.0,分析,0.0
11505,1.0,分析力,0.3
11506,-1.0,分損,-0.3
11507,0.0,分担,0.0
11508,0.0,分泌,0.0
11509,1.0,分明,0.3
11510,0.0,分力,0.0
11511,0.0,分裂,0.0
11512,-1.0,分裂症,-0.3
11513,-1.0,分裂病,-0.3
11514,-1.0,噴火,-0.54568
11515,-1.0,噴火口,-0.5058189999999999
11516,0.0,噴出,0.0
11517,-1.0,噴飯,-0.026912000000000002
11518,-1.0,噴飯物,-0.3
11519,-1.0,憤慨,-0.994626
11520,-1.0,憤懣,-0.9928950000000001
11521,-1.0,焚書,-0.06762760000000001
11522,0.0,奮起,0.0
11523,1.0,奮迅,0.5735600000000001
11524,0.0,奮戦,0.0
11525,0.0,奮闘,0.0
11526,1.0,奮励,0.15051199999999998
11527,0.0,粉,0.0
11528,0.0,粉塵,0.0
11529,-1.0,糞,-0.987448
11530,-1.0,糞スレ,-0.3
11531,-1.0,糞尿,-0.9939610000000001
11532,-1.0,糞便,-0.31408
11533,0.0,紛れ,0.0
11534,-1.0,紛糾,-0.150187
11535,-1.0,紛失,-0.753865
11536,-1.0,紛擾,-0.690343
11537,-1.0,紛争,-0.664714
11538,1.0,雰囲気,0.41213900000000003
11539,0.0,文,0.0
11540,-1.0,文なし,-0.3
11541,1.0,文化,0.284641
11542,1.0,文化人,0.3
11543,-1.0,文句,-0.996102
11544,1.0,文句なし,0.3
11545,0.0,文言,0.0
11546,-1.0,文字コード,-0.3
11547,-1.0,文字化け,-0.3
11548,1.0,文殊の知恵,0.3
11549,0.0,文書等,0.0
11550,1.0,文章力,0.3
11551,1.0,文人,0.224214
11552,0.0,文通,0.0
11553,1.0,文武両道,0.3
11554,0.0,文部,0.0
11555,1.0,文名,0.966887
11556,0.0,文面,0.0
11557,1.0,聞き巧者,0.3
11558,1.0,聞き上手,0.3
11559,-1.0,併殺,-0.3
11560,0.0,兵力,0.0
11561,1.0,平安,0.505714
11562,1.0,平易,0.312348
11563,1.0,平穏,0.582487
11564,1.0,平気,0.8991549999999999
11565,0.0,平衡,0.0
11566,0.0,平衡感覚,0.0
11567,0.0,平作,0.0
11568,-1.0,平謝り,-0.993991
11569,-1.0,平手,-0.385069
11570,-1.0,平手打ち,-0.3
11571,0.0,平常心,0.0
11572,1.0,平静,0.185669
11573,1.0,平静さ,0.3
11574,1.0,平等,0.082362
11575,0.0,平等主義,0.0
11576,1.0,平等性,0.3
11577,-1.0,平凡,-0.875661
11578,1.0,平明,0.44981499999999996
11579,1.0,平和,0.170938
11580,1.0,平和主義,0.3
11581,1.0,平和的解決,0.3
11582,-1.0,弊害,-0.998975
11583,-1.0,閉館,-0.3
11584,-1.0,閉業,-0.0432155
11585,-1.0,閉口,-0.17517
11586,-1.0,閉校,-0.3
11587,-1.0,閉鎖,-0.6132270000000001
11588,-1.0,閉鎖性,-0.3
11589,-1.0,閉塞,-0.993725
11590,-1.0,閉塞感,-0.3
11591,-1.0,閉塞状況,-0.3
11592,-1.0,閉山,-0.356458
11593,0.0,閉止,0.0
11594,0.0,閉庁,0.0
11595,-1.0,閉店,-0.610892
11596,0.0,米,0.0
11597,0.0,米軍基地,0.0
11598,0.0,米国,0.0
11599,-1.0,僻,-0.994599
11600,-1.0,僻見,-0.0888822
11601,-1.0,壁,-0.910275
11602,-1.0,癖,-0.732853
11603,-1.0,別れ,-0.811602
11604,-1.0,別居,-0.117131
11605,0.0,別行動,0.0
11606,0.0,別世界,0.0
11607,1.0,別段,0.379178
11608,-1.0,別離,-0.28317
11609,0.0,別料金,0.0
11610,-1.0,偏り,-0.3
11611,0.0,偏愛,0.0
11612,-1.0,偏見,-0.349274
11613,-1.0,偏向,-0.0332135
11614,-1.0,偏差,-0.372083
11615,1.0,偏差値,0.339046
11616,-1.0,偏執,-0.607861
11617,-1.0,偏執狂,-0.49142299999999994
11618,-1.0,偏執病,-0.34925100000000003
11619,-1.0,偏食,-0.19504000000000002
11620,-1.0,偏頭痛,-0.433036
11621,-1.0,変,-0.3
11622,-1.0,変わり者,-0.3
11623,-1.0,変異,-0.47612
11624,0.0,変化球,0.0
11625,0.0,変更,0.0
11626,0.0,変更箇所,0.0
11627,0.0,変更等,0.0
11628,-1.0,変死,-0.988592
11629,-1.0,変事,-0.994941
11630,-1.0,変質,-0.37807199999999996
11631,-1.0,変色,-0.342649
11632,-1.0,変人,-0.29549899999999996
11633,0.0,変性,0.0
11634,0.0,変成,0.0
11635,-1.0,変態,-0.44254099999999996
11636,-1.0,変態性欲,-0.3
11637,-1.0,変調,-0.274108
11638,-1.0,変動,-0.588608
11639,0.0,変貌,0.0
11640,-1.0,変約,-0.5860029999999999
11641,0.0,片栗粉,0.0
11642,-1.0,片恨み,-0.250625
11643,0.0,片思い,0.0
11644,-1.0,片手間,-0.608432
11645,-1.0,片田舎,-0.502197
11646,-1.0,片頭痛,-0.3
11647,-1.0,片頭痛・偏頭痛,-0.3
11648,0.0,片恋,0.0
11649,0.0,編み物,0.0
11650,0.0,編集者,0.0
11651,0.0,編入,0.0
11652,0.0,編物,0.0
11653,-1.0,辺境,-0.393705
11654,0.0,返し技,0.0
11655,0.0,返す返す,0.0
11656,1.0,返り咲き,0.3
11657,0.0,返り討ち,0.0
11658,1.0,返還,0.1114
11659,1.0,返金,0.160455
11660,1.0,返済,0.258716
11661,1.0,返事,0.650016
11662,1.0,返信,0.254232
11663,0.0,返答,0.0
11664,1.0,便,0.8397319999999999
11665,0.0,便り,0.0
11666,1.0,便宜,0.298462
11667,0.0,便所,0.0
11668,0.0,便乗,0.0
11669,-1.0,便秘,-0.459955
11670,-1.0,便便,-0.543566
11671,1.0,便利,0.0743294
11672,1.0,便利さ,0.3
11673,1.0,勉強時間,0.3
11674,-1.0,勉強不足,-0.3
11675,0.0,勉励,0.0
11676,-1.0,弁解,-0.675614
11677,0.0,弁慶の泣きどころ,0.0
11678,0.0,弁護,0.0
11679,-1.0,弁償,-0.384092
11680,0.0,弁舌,0.0
11681,-1.0,弁膜症,-0.3
11682,0.0,鞭撻,0.0
11683,0.0,保安,0.0
11684,0.0,保育,0.0
11685,1.0,保温,0.545421
11686,1.0,保温性,0.3
11687,-1.0,保菌者,-0.0912047
11688,0.0,保険料,0.0
11689,0.0,保険料収入,0.0
11690,1.0,保護,0.608183
11691,1.0,保持,0.30367
11692,0.0,保湿,0.0
11693,1.0,保湿効果,0.3
11694,0.0,保湿性,0.0
11695,0.0,保守,0.0
11696,1.0,保証,0.510022
11697,1.0,保証付き,0.3
11698,0.0,保障,0.0
11699,0.0,保障額,0.0
11700,1.0,保水力,0.3
11701,0.0,保全,0.0
11702,0.0,保存,0.0
11703,0.0,保存活用,0.0
11704,1.0,保存性,0.3
11705,0.0,保養,0.0
11706,0.0,捕球,0.0
11707,-1.0,捕虜収容所,-0.3
11708,0.0,歩き方,0.0
11709,1.0,歩み,0.577036
11710,0.0,歩行者,0.0
11711,0.0,歩調,0.0
11712,1.0,補給,0.425937
11713,0.0,補強,0.0
11714,0.0,補佐,0.0
11715,0.0,補修,0.0
11716,1.0,補充,0.322675
11717,0.0,補助,0.0
11718,0.0,補償,0.0
11719,0.0,補正,0.0
11720,0.0,補訂,0.0
11721,1.0,補填,0.453287
11722,0.0,補弼,0.0
11723,0.0,募金,0.0
11724,0.0,募集期間,0.0
11725,-1.0,墓,-0.7182970000000001
11726,0.0,墓参,0.0
11727,0.0,墓場,0.0
11728,-1.0,墓地,-0.5661010000000001
11729,0.0,母音,0.0
11730,0.0,母集団,0.0
11731,1.0,母性愛,0.00379926
11732,0.0,菩薩,0.0
11733,1.0,菩提心,0.39171100000000003
11734,-1.0,包囲,-0.511383
11735,0.0,包囲網,0.0
11736,-1.0,包茎,-0.240071
11737,1.0,包容力,0.3
11738,0.0,呆れ顔,0.0
11739,-1.0,呆気,-0.994251
11740,-1.0,呆然,-0.781537
11741,0.0,報い,0.0
11742,0.0,報告数,0.0
11743,1.0,報酬,0.49289799999999995
11744,0.0,報奨,0.0
11745,1.0,報奨金,0.3
11746,0.0,報道陣,0.0
11747,-1.0,報道被害,-0.3
11748,-1.0,報復,-0.497684
11749,-1.0,報復攻撃,-0.3
11750,1.0,奉加,0.22796
11751,0.0,奉仕,0.0
11752,1.0,奉祝,0.3
11753,1.0,宝石,0.186997
11754,1.0,宝刀,0.060772900000000005
11755,1.0,宝物,0.061468100000000005
11756,-1.0,峰打ち,-0.167771
11757,-1.0,崩れ,-0.5421
11758,-1.0,崩壊,-0.530343
11759,-1.0,崩御,-0.24273899999999998
11760,-1.0,崩落,-0.452292
11761,0.0,抱腹絶倒,0.0
11762,-1.0,放逸,-0.426937
11763,0.0,放下,0.0
11764,-1.0,放火魔,-0.3
11765,0.0,放棄,0.0
11766,-1.0,放射線,-0.560393
11767,-1.0,放射線障害,-0.3
11768,-1.0,放射能,-0.598318
11769,-1.0,放射能汚染,-0.3
11770,-1.0,放射能漏れ,-0.3
11771,-1.0,放縦,-0.572671
11772,-1.0,放出,-0.578886
11773,0.0,放水,0.0
11774,0.0,放線菌,0.0
11775,-1.0,放送禁止,-0.3
11776,-1.0,放置,-0.39374000000000003
11777,-1.0,放蕩,-0.997381
11778,0.0,放熱,0.0
11779,0.0,放念,0.0
11780,-1.0,放漫,-0.5157010000000001
11781,-1.0,放浪,-0.515706
11782,-1.0,放恣,-0.571261
11783,0.0,方位,0.0
11784,0.0,方形,0.0
11785,-1.0,方向音痴,-0.3
11786,0.0,方策,0.0
11787,1.0,方法,0.948569
11788,1.0,法悦,0.9847020000000001
11789,0.0,法規制,0.0
11790,0.0,法整備,0.0
11791,1.0,法曹,0.229147
11792,1.0,法的根拠,0.3
11793,0.0,法的責任,0.0
11794,1.0,法典,0.45861
11795,-1.0,法難,-0.377562
11796,0.0,法務,0.0
11797,-1.0,法律違反,-0.3
11798,0.0,法律問題,0.0
11799,1.0,法力,0.00898721
11800,0.0,泡,0.0
11801,0.0,砲撃,0.0
11802,-1.0,砲弾,-0.5577439999999999
11803,0.0,胞子,0.0
11804,1.0,芳志,0.060190099999999996
11805,1.0,芳醇,0.9941139999999999
11806,1.0,芳情,0.224439
11807,-1.0,蜂,-0.575244
11808,0.0,訪問,0.0
11809,0.0,訪問看護,0.0
11810,0.0,訪問者,0.0
11811,1.0,豊か,0.3
11812,1.0,豊かさ,0.3
11813,1.0,豊艶,0.9245040000000001
11814,1.0,豊漁,0.463847
11815,0.0,豊凶,0.0
11816,1.0,豊作,0.9865719999999999
11817,1.0,豊穣,0.3
11818,1.0,豊年,0.963741
11819,1.0,豊年満作,0.3
11820,1.0,豊富,0.3
11821,1.0,豊麗,0.00633642
11822,1.0,豊饒,0.430667
11823,-1.0,飽き,-0.602117
11824,-1.0,飽き性,-0.991949
11825,-1.0,飽き飽き,-0.3
11826,0.0,飽食,0.0
11827,1.0,飽満,0.5787220000000001
11828,0.0,鳳凰,0.0
11829,-1.0,乏しさ,-0.3
11830,-1.0,亡骸,-0.640137
11831,-1.0,亡魂,-0.306762
11832,-1.0,亡失,-0.10799500000000001
11833,0.0,亡者,0.0
